Date,Open,High,Low,Close,Adj Close,Volume,No. of Trades,Ticker
2024-03-28,2994.35009765625,3011.25,2959.0,2976.800048828125,2966.730224609375,422263,,RELIANCE.BO
2024-04-01,2985.0,2988.5,2965.0,2969.5,2959.454833984375,229355,,RELIANCE.BO
2024-04-02,2969.5,2987.89990234375,2950.0,2971.300048828125,2961.248779296875,118525,,RELIANCE.BO
2024-04-03,2966.89990234375,2966.89990234375,2938.0,2942.39990234375,2932.4462890625,127109,,RELIANCE.BO
2024-04-04,2958.550048828125,2958.550048828125,2900.5,2926.449951171875,2916.55029296875,104590,,RELIANCE.BO
2024-04-05,2928.0,2941.5,2911.89990234375,2919.949951171875,2910.072265625,431312,,RELIANCE.BO
2024-04-08,2923.39990234375,2980.5,2923.39990234375,2971.0,2960.94970703125,148392,,RELIANCE.BO
2024-04-09,2975.0,2978.75,2925.0,2927.10009765625,2917.1982421875,59883,,RELIANCE.BO
2024-04-10,2949.949951171875,2974.0,2934.550048828125,2958.60009765625,2948.591796875,164355,,RELIANCE.BO
2024-04-12,2955.0,2973.0,2925.699951171875,2935.10009765625,2925.171142578125,677948,,RELIANCE.BO
2024-04-15,2908.64990234375,2964.5,2893.14990234375,2932.89990234375,2922.978515625,301990,,RELIANCE.BO
2024-04-16,2909.949951171875,2942.0,2902.10009765625,2934.449951171875,2924.523193359375,157052,,RELIANCE.BO
2024-04-18,2929.0,2971.5,2919.0,2928.14990234375,2918.24462890625,205714,,RELIANCE.BO
2024-04-19,2918.949951171875,2947.0,2886.75,2941.60009765625,2931.649169921875,530975,,RELIANCE.BO
2024-04-22,2950.0,2964.300048828125,2936.60009765625,2960.60009765625,2950.5849609375,175983,,RELIANCE.BO
2024-04-23,2968.550048828125,2986.050048828125,2912.5,2918.5,2908.627197265625,273433,,RELIANCE.BO
2024-04-24,2922.300048828125,2936.64990234375,2898.699951171875,2900.60009765625,2890.787841796875,78386,,RELIANCE.BO
2024-04-25,2888.0,2935.0,2885.199951171875,2918.39990234375,2908.527587890625,192974,,RELIANCE.BO
2024-04-26,2925.14990234375,2930.0,2900.0,2903.0,2893.1796875,450580,,RELIANCE.BO
2024-04-29,2902.949951171875,2935.550048828125,2900.10009765625,2930.5,2920.586669921875,194646,,RELIANCE.BO
2024-04-30,2930.89990234375,2965.0,2927.0,2931.14990234375,2921.234375,237096,,RELIANCE.BO
2024-05-02,2945.35009765625,2953.89990234375,2927.64990234375,2932.10009765625,2922.181396484375,124785,,RELIANCE.BO
2024-05-03,2938.550048828125,2949.10009765625,2832.699951171875,2868.5,2858.79638671875,343554,,RELIANCE.BO
2024-05-06,2875.0,2881.449951171875,2836.25,2839.0,2829.396240234375,143404,,RELIANCE.BO
2024-05-07,2832.0,2840.75,2785.0,2803.949951171875,2794.46484375,169570,,RELIANCE.BO
2024-05-08,2795.0,2866.949951171875,2795.0,2836.949951171875,2827.35302734375,278869,,RELIANCE.BO
2024-05-09,2859.0,2859.0,2780.0,2786.800048828125,2777.372802734375,106347,,RELIANCE.BO
2024-05-10,2790.14990234375,2821.35009765625,2775.199951171875,2815.14990234375,2805.626708984375,382788,,RELIANCE.BO
2024-05-13,2798.050048828125,2813.14990234375,2768.050048828125,2805.300048828125,2795.810302734375,131567,,RELIANCE.BO
2024-05-14,2805.0,2854.050048828125,2800.0,2839.800048828125,2830.193603515625,137617,,RELIANCE.BO
2024-05-15,2845.0,2859.39990234375,2825.5,2831.14990234375,2821.57275390625,51822,,RELIANCE.BO
2024-05-16,2835.0,2854.300048828125,2796.60009765625,2850.199951171875,2840.558349609375,71121,,RELIANCE.BO
2024-05-17,2842.35009765625,2874.85009765625,2826.0,2870.699951171875,2860.989013671875,415357,,RELIANCE.BO
2024-05-21,2859.0,2883.0,2852.89990234375,2871.300048828125,2861.5869140625,130907,,RELIANCE.BO
2024-05-22,2872.89990234375,2936.800048828125,2872.89990234375,2920.75,2910.86962890625,110842,,RELIANCE.BO
2024-05-23,2918.300048828125,2983.550048828125,2912.0,2973.199951171875,2963.14208984375,197056,,RELIANCE.BO
2024-05-24,2966.0,2977.0,2951.199951171875,2959.800048828125,2949.78759765625,456597,,RELIANCE.BO
2024-05-27,2960.800048828125,2967.449951171875,2924.0,2932.449951171875,2922.530029296875,134571,,RELIANCE.BO
2024-05-28,2941.949951171875,2957.0,2905.39990234375,2911.25,2901.40185546875,116320,,RELIANCE.BO
2024-05-29,2897.0,2916.10009765625,2877.0,2881.449951171875,2871.70263671875,65081,,RELIANCE.BO
2024-05-30,2884.0,2884.0,2841.5,2850.0,2840.359130859375,54132,,RELIANCE.BO
2024-05-31,2864.64990234375,2884.199951171875,2843.25,2859.60009765625,2849.9267578125,797286,,RELIANCE.BO
2024-06-03,2974.89990234375,3029.89990234375,2918.0,3021.25,3011.02978515625,315231,,RELIANCE.BO
2024-06-04,3007.949951171875,3007.949951171875,2719.14990234375,2793.60009765625,2784.14990234375,1035428,,RELIANCE.BO
2024-06-05,2848.949951171875,2861.35009765625,2768.050048828125,2842.14990234375,2832.535400390625,180086,,RELIANCE.BO
2024-06-06,2869.0,2886.0,2843.0,2863.75,2854.0625,255378,,RELIANCE.BO
2024-06-07,2858.0,2944.5,2852.949951171875,2939.449951171875,2929.50634765625,952205,,RELIANCE.BO
2024-06-10,2943.75,2986.550048828125,2935.550048828125,2940.60009765625,2930.652587890625,87066,,RELIANCE.BO
2024-06-11,2949.949951171875,2949.949951171875,2910.0,2913.5,2903.644287109375,125968,,RELIANCE.BO
2024-06-12,2913.5,2952.0,2911.0,2926.050048828125,2916.15185546875,172574,,RELIANCE.BO
2024-06-13,2946.0,2946.0,2920.550048828125,2928.64990234375,2918.742919921875,57563,,RELIANCE.BO
2024-06-14,2936.10009765625,2958.699951171875,2913.39990234375,2954.550048828125,2944.555419921875,186345,,RELIANCE.BO
2024-06-18,2970.199951171875,2974.0,2941.199951171875,2961.39990234375,2951.382080078125,108022,,RELIANCE.BO
2024-06-19,2971.39990234375,2975.199951171875,2911.25,2917.199951171875,2907.33154296875,97508,,RELIANCE.BO
2024-06-20,2929.949951171875,2964.89990234375,2900.699951171875,2946.39990234375,2936.432861328125,99122,,RELIANCE.BO
2024-06-21,2943.39990234375,2949.050048828125,2880.5,2906.800048828125,2896.967041015625,897470,,RELIANCE.BO
2024-06-24,2892.0,2899.0,2874.39990234375,2883.0,2873.247314453125,62693,,RELIANCE.BO
2024-06-25,2895.0,2912.10009765625,2883.39990234375,2908.5,2898.6611328125,209726,,RELIANCE.BO
2024-06-26,2899.949951171875,3037.0,2890.14990234375,3027.39990234375,3017.15869140625,722696,,RELIANCE.BO
2024-06-27,3021.5,3075.0,3012.10009765625,3061.10009765625,3050.7451171875,331110,,RELIANCE.BO
2024-06-28,3060.949951171875,3161.449951171875,3060.949951171875,3131.85009765625,3121.255615234375,1032891,,RELIANCE.BO
2024-01-01,3792.0,3831.89990234375,3772.800048828125,3810.60009765625,3774.334716796875,68853,,TCS.BO
2024-01-02,3814.39990234375,3814.39990234375,3766.449951171875,3783.25,3747.244873046875,28298,,TCS.BO
2024-01-03,3770.0,3770.0,3688.199951171875,3691.550048828125,3656.417724609375,101894,,TCS.BO
2024-01-04,3700.0,3719.14990234375,3651.550048828125,3667.0,3632.101318359375,113458,,TCS.BO
2024-01-05,3671.199951171875,3746.89990234375,3671.199951171875,3737.75,3702.177978515625,226503,,TCS.BO
2024-01-08,3737.75,3738.14990234375,3671.050048828125,3677.699951171875,3642.69921875,26313,,TCS.BO
2024-01-09,3718.85009765625,3752.10009765625,3683.14990234375,3690.14990234375,3655.03076171875,87204,,TCS.BO
2024-01-10,3690.14990234375,3730.0,3688.0,3713.699951171875,3678.35693359375,99268,,TCS.BO
2024-01-11,3723.0,3772.0,3708.0,3736.199951171875,3700.642578125,205186,,TCS.BO
2024-01-12,3843.949951171875,3905.75,3820.60009765625,3881.699951171875,3844.758056640625,1168288,,TCS.BO
2024-01-15,3952.449951171875,3965.0,3885.0,3902.39990234375,3865.2607421875,89116,,TCS.BO
2024-01-16,3902.25,3902.25,3855.25,3861.0,3824.2548828125,25447,,TCS.BO
2024-01-17,3835.85009765625,3910.0,3818.10009765625,3884.14990234375,3847.1845703125,41328,,TCS.BO
2024-01-19,3930.0,3963.0,3917.39990234375,3942.25,3904.731689453125,562002,,TCS.BO
2024-01-23,3900.0,3933.0,3844.25,3861.89990234375,3825.146484375,51991,,TCS.BO
2024-01-24,3862.199951171875,3881.39990234375,3805.0,3848.0,3811.378662109375,408405,,TCS.BO
2024-01-25,3836.800048828125,3855.0,3780.0,3808.199951171875,3771.957275390625,1089054,,TCS.BO
2024-01-29,3807.85009765625,3820.5,3782.0,3801.35009765625,3765.172607421875,251247,,TCS.BO
2024-01-30,3801.5,3845.75,3786.0,3799.10009765625,3762.944091796875,272018,,TCS.BO
2024-01-31,3804.14990234375,3834.89990234375,3797.0,3814.75,3778.445068359375,32384,,TCS.BO
2024-02-01,3816.199951171875,3904.699951171875,3805.0,3851.449951171875,3814.7958984375,780437,,TCS.BO
2024-02-02,3860.0,3982.050048828125,3860.0,3966.35009765625,3928.6025390625,178429,,TCS.BO
2024-02-05,3973.60009765625,4020.0,3960.449951171875,3972.75,3934.94140625,126912,,TCS.BO
2024-02-06,4000.0,4149.75,3987.10009765625,4133.4501953125,4094.1123046875,107328,,TCS.BO
2024-02-07,4140.14990234375,4156.0498046875,4072.85009765625,4083.199951171875,4044.34033203125,271054,,TCS.BO
2024-02-08,4090.0,4157.60009765625,4085.75,4135.5498046875,4096.19189453125,39399,,TCS.BO
2024-02-09,4130.0,4184.5498046875,4098.39990234375,4134.25,4094.904541015625,202275,,TCS.BO
2024-02-12,4130.89990234375,4159.35009765625,4106.10009765625,4119.0498046875,4079.848876953125,57361,,TCS.BO
2024-02-13,4120.0498046875,4169.35009765625,4082.39990234375,4149.14990234375,4109.66259765625,21924,,TCS.BO
2024-02-14,4102.0498046875,4114.5,4049.550048828125,4101.0,4061.970947265625,15211,,TCS.BO
2024-02-15,4122.2998046875,4145.0,4081.699951171875,4102.0,4062.96142578125,39303,,TCS.BO
2024-02-16,4112.0498046875,4147.0,4100.89990234375,4129.2001953125,4089.90283203125,132816,,TCS.BO
2024-02-19,4119.14990234375,4121.64990234375,4055.10009765625,4101.60009765625,4062.565185546875,56840,,TCS.BO
2024-02-20,4089.89990234375,4098.85009765625,4011.10009765625,4029.949951171875,3991.596923828125,30284,,TCS.BO
2024-02-21,4018.85009765625,4063.0,3980.0,3989.300048828125,3951.333984375,24380,,TCS.BO
2024-02-22,3968.35009765625,4093.800048828125,3968.35009765625,4086.449951171875,4047.559326171875,31762,,TCS.BO
2024-02-23,4121.0498046875,4128.9501953125,4045.5,4051.949951171875,4013.3876953125,171593,,TCS.BO
2024-02-26,4039.0,4050.85009765625,3983.300048828125,4000.39990234375,3962.328369140625,19901,,TCS.BO
2024-02-27,3999.800048828125,4124.64990234375,3997.050048828125,4102.7998046875,4063.75341796875,334830,,TCS.BO
2024-02-28,4103.0,4154.25,4091.300048828125,4116.39990234375,4077.224365234375,33404,,TCS.BO
2024-02-29,4100.0,4138.0,4068.800048828125,4092.14990234375,4053.205078125,30529,,TCS.BO
2024-03-01,4095.39990234375,4139.89990234375,4087.85009765625,4096.2998046875,4057.3154296875,120954,,TCS.BO
2024-03-04,4095.449951171875,4114.10009765625,4075.449951171875,4081.60009765625,4042.755615234375,108134,,TCS.BO
2024-03-05,4060.0,4062.0,3980.5,4011.35009765625,3973.17431640625,120472,,TCS.BO
2024-03-06,4016.14990234375,4071.949951171875,3959.35009765625,4065.300048828125,4026.610595703125,70501,,TCS.BO
2024-03-07,4060.10009765625,4124.0,4039.0,4110.10009765625,4070.984619140625,227716,,TCS.BO
2024-03-11,4080.35009765625,4153.0498046875,4080.35009765625,4121.5,4082.275634765625,105726,,TCS.BO
2024-03-12,4117.2998046875,4229.2998046875,4117.2998046875,4191.35009765625,4151.4609375,99915,,TCS.BO
2024-03-13,4200.0498046875,4241.0498046875,4132.7998046875,4148.39990234375,4108.919921875,46250,,TCS.BO
2024-03-14,4143.0498046875,4213.7001953125,4086.800048828125,4207.14990234375,4167.11083984375,50198,,TCS.BO
2024-03-15,4202.85009765625,4238.7998046875,4177.0,4217.5,4177.3623046875,106409,,TCS.BO
2024-03-18,4217.5,4254.4501953125,4116.7001953125,4144.75,4105.3046875,39490,,TCS.BO
2024-03-19,4055.64990234375,4055.699951171875,3965.89990234375,3977.550048828125,3939.69580078125,25582190,,TCS.BO
2024-03-20,3986.0,4018.0,3960.5,3970.449951171875,3932.663330078125,136936,,TCS.BO
2024-03-21,3985.39990234375,4008.449951171875,3948.85009765625,3974.050048828125,3936.229248046875,64927,,TCS.BO
2024-03-22,3899.0,3938.39990234375,3856.0,3913.10009765625,3875.859130859375,275926,,TCS.BO
2024-03-26,3897.550048828125,3946.0,3872.0,3877.10009765625,3840.20166015625,203863,,TCS.BO
2024-03-27,3896.949951171875,3896.949951171875,3828.550048828125,3837.5,3800.978515625,71441,,TCS.BO
2024-03-28,3856.449951171875,3914.64990234375,3840.5,3883.550048828125,3846.59033203125,80498,,TCS.BO
2024-04-01,3900.0,3932.0,3886.60009765625,3915.25,3877.988525390625,58865,,TCS.BO
2024-04-02,3889.949951171875,3905.5,3875.0,3882.60009765625,3845.6494140625,44046,,TCS.BO
2024-04-03,3859.550048828125,3981.199951171875,3855.699951171875,3947.25,3909.68408203125,62264,,TCS.BO
2024-04-04,3970.050048828125,4027.300048828125,3936.0,4003.050048828125,3964.952880859375,42264,,TCS.BO
2024-04-05,3980.0,4001.89990234375,3959.5,3979.550048828125,3941.6767578125,93066,,TCS.BO
2024-04-08,3980.0,4030.0,3960.10009765625,3972.699951171875,3934.891845703125,90377,,TCS.BO
2024-04-09,3980.0,4015.050048828125,3925.10009765625,3947.14990234375,3909.5849609375,81107,,TCS.BO
2024-04-10,3950.050048828125,3989.300048828125,3916.60009765625,3982.550048828125,3944.648193359375,109590,,TCS.BO
2024-04-12,3982.5,4013.25,3948.0,4000.300048828125,3962.2294921875,179585,,TCS.BO
2024-04-15,3995.0,4063.0,3920.0,3941.64990234375,3904.13720703125,104649,,TCS.BO
2024-04-16,3909.0,3928.10009765625,3863.64990234375,3872.300048828125,3835.447509765625,163353,,TCS.BO
2024-04-18,3889.75,3936.0,3851.0,3863.5,3826.73095703125,65782,,TCS.BO
2024-04-19,3840.60009765625,3851.800048828125,3801.0,3827.449951171875,3791.0244140625,223097,,TCS.BO
2024-04-22,3828.60009765625,3879.35009765625,3815.5,3865.449951171875,3828.66259765625,51988,,TCS.BO
2024-04-23,3880.0,3894.89990234375,3861.39990234375,3874.199951171875,3837.329345703125,61696,,TCS.BO
2024-04-24,3890.0,3896.0,3824.14990234375,3831.25,3794.7880859375,38530,,TCS.BO
2024-04-25,3814.199951171875,3872.0,3807.800048828125,3851.85009765625,3815.192138671875,86420,,TCS.BO
2024-04-26,3859.64990234375,3875.85009765625,3801.25,3812.85009765625,3776.563232421875,114191,,TCS.BO
2024-04-29,3825.60009765625,3877.699951171875,3820.0,3870.60009765625,3833.763671875,22303,,TCS.BO
2024-04-30,3870.60009765625,3880.0,3810.0,3822.60009765625,3786.220703125,98711,,TCS.BO
2024-05-02,3800.0,3870.199951171875,3782.5,3863.75,3826.978759765625,76798,,TCS.BO
2024-05-03,3881.64990234375,3893.300048828125,3798.050048828125,3839.35009765625,3802.811279296875,149072,,TCS.BO
2024-05-06,3859.949951171875,3939.10009765625,3855.0,3920.699951171875,3883.38671875,53334,,TCS.BO
2024-05-07,3925.85009765625,3988.300048828125,3912.699951171875,3978.25,3940.38916015625,68881,,TCS.BO
2024-05-08,3951.550048828125,3984.0,3940.050048828125,3972.699951171875,3934.891845703125,25099,,TCS.BO
2024-05-09,3959.35009765625,3970.0,3911.050048828125,3960.050048828125,3922.3623046875,24876,,TCS.BO
2024-05-10,3965.0,3973.800048828125,3884.64990234375,3895.85009765625,3858.7734375,119844,,TCS.BO
2024-05-13,3888.0,3955.0,3869.64990234375,3946.800048828125,3909.23828125,68499,,TCS.BO
2024-05-14,3926.14990234375,3945.199951171875,3893.800048828125,3901.949951171875,3864.815185546875,19294,,TCS.BO
2024-05-15,3901.949951171875,3930.199951171875,3875.050048828125,3880.35009765625,3843.4208984375,71057,,TCS.BO
2024-05-16,3888.75,3910.0,3844.5,3900.300048828125,3891.259765625,33443,,TCS.BO
2024-05-17,3915.050048828125,3920.0,3829.699951171875,3833.949951171875,3825.0634765625,223617,,TCS.BO
2024-05-21,3844.949951171875,3844.949951171875,3810.10009765625,3821.64990234375,3812.7919921875,90317,,TCS.BO
2024-05-22,3840.0,3841.449951171875,3816.0,3831.35009765625,3822.4697265625,88374,,TCS.BO
2024-05-23,3835.800048828125,3904.75,3827.699951171875,3895.10009765625,3886.07177734375,39379,,TCS.BO
2024-05-24,3870.14990234375,3885.0,3842.449951171875,3850.75,3841.824462890625,163855,,TCS.BO
2024-05-27,3852.64990234375,3907.0,3840.0,3846.550048828125,3837.63427734375,99435,,TCS.BO
2024-05-28,3883.949951171875,3883.949951171875,3831.550048828125,3840.0,3831.099365234375,27095,,TCS.BO
2024-05-29,3842.0,3844.25,3800.550048828125,3805.449951171875,3796.62939453125,93331,,TCS.BO
2024-05-30,3781.0,3794.699951171875,3717.0,3735.800048828125,3727.14111328125,169744,,TCS.BO
2024-05-31,3749.5,3749.5,3655.0,3669.5,3660.99462890625,350824,,TCS.BO
2024-06-03,3774.89990234375,3774.89990234375,3696.10009765625,3707.35009765625,3698.757080078125,51497,,TCS.BO
2024-06-04,3719.949951171875,3743.85009765625,3593.300048828125,3715.800048828125,3707.1875,200551,,TCS.BO
2024-06-05,3715.0,3783.60009765625,3700.0,3746.60009765625,3737.916015625,104806,,TCS.BO
2024-06-06,3776.0,3839.0,3742.0,3830.699951171875,3821.821044921875,101962,,TCS.BO
2024-06-07,3835.0,3915.0,3835.0,3892.89990234375,3883.876708984375,429643,,TCS.BO
2024-06-10,3904.949951171875,3904.949951171875,3842.0,3856.300048828125,3847.36181640625,36808,,TCS.BO
2024-06-11,3861.949951171875,3878.0,3842.0,3852.050048828125,3843.12158203125,27087,,TCS.BO
2024-06-12,3879.64990234375,3893.300048828125,3827.199951171875,3832.39990234375,3823.51708984375,23859,,TCS.BO
2024-06-13,3859.25,3889.949951171875,3853.75,3877.5,3868.512451171875,79595,,TCS.BO
2024-06-14,3885.300048828125,3887.0,3826.449951171875,3831.949951171875,3823.068115234375,66905,,TCS.BO
2024-06-18,3822.14990234375,3842.0,3797.35009765625,3814.75,3805.907958984375,40767,,TCS.BO
2024-06-19,3821.5,3832.550048828125,3794.0,3801.10009765625,3792.289794921875,29711,,TCS.BO
2024-06-20,3801.0,3809.35009765625,3780.10009765625,3786.60009765625,3777.8232421875,29584,,TCS.BO
2024-06-21,3848.949951171875,3877.10009765625,3797.300048828125,3808.949951171875,3800.121337890625,345408,,TCS.BO
2024-06-24,3810.75,3856.0,3798.0,3817.300048828125,3808.4521484375,31624,,TCS.BO
2024-06-25,3820.0,3846.89990234375,3793.699951171875,3839.10009765625,3830.20166015625,52324,,TCS.BO
2024-06-26,3840.35009765625,3865.0,3840.35009765625,3856.050048828125,3847.1123046875,81411,,TCS.BO
2024-06-27,3825.0,3940.0,3819.10009765625,3933.5,3924.3828125,200853,,TCS.BO
2024-06-28,3927.5,3959.949951171875,3896.39990234375,3904.949951171875,3895.89892578125,299222,,TCS.BO
2024-01-01,1542.0,1557.0,1536.9000244140625,1551.25,1520.785400390625,113496,,INFY.BO
2024-01-02,1547.3499755859375,1548.5,1523.0,1534.949951171875,1504.805419921875,309575,,INFY.BO
2024-01-03,1518.3499755859375,1524.5999755859375,1488.25,1490.199951171875,1460.9342041015625,609176,,INFY.BO
2024-01-04,1502.9000244140625,1519.6500244140625,1493.050048828125,1512.199951171875,1482.502197265625,440786,,INFY.BO
2024-01-05,1508.5999755859375,1539.8499755859375,1507.5,1532.9000244140625,1502.7957763671875,450788,,INFY.BO
2024-01-08,1526.800048828125,1535.8499755859375,1513.199951171875,1522.949951171875,1493.0411376953125,212973,,INFY.BO
2024-01-09,1541.0,1552.9000244140625,1526.199951171875,1529.1500244140625,1499.119384765625,354870,,INFY.BO
2024-01-10,1528.8499755859375,1536.75,1505.0999755859375,1519.6500244140625,1489.805908203125,204905,,INFY.BO
2024-01-11,1523.0,1525.25,1486.6500244140625,1495.0,1465.6400146484375,356019,,INFY.BO
2024-01-12,1556.0,1615.800048828125,1554.75,1612.199951171875,1580.538330078125,3163133,,INFY.BO
2024-01-15,1630.050048828125,1664.9000244140625,1630.050048828125,1652.0,1619.5567626953125,314434,,INFY.BO
2024-01-16,1647.75,1648.0,1625.699951171875,1630.949951171875,1598.9200439453125,103624,,INFY.BO
2024-01-17,1620.0,1646.949951171875,1620.0,1639.9000244140625,1607.6943359375,113061,,INFY.BO
2024-01-19,1650.0,1665.0,1644.25,1658.949951171875,1626.3702392578125,626392,,INFY.BO
